Order Number,Line Number,Order Date,Delivery Date,Customer Name,Customer Gender,Customer Country,Customer Age,Store Name,Product Name,Color,Brand,Category,Subcategory,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
321300,0,2018-10-18,2018-10-18,Tim Gerber,Male,Germany,75,Contoso Store Sachsen-Anhalt,Proseware All-In-One Photo Printer M200 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",5,136.00,136.00,62.54,EUR,0.8692
341801,2,2019-05-11,2019-05-14,Antônio Rodrigues,Male,United States,71,Online store,Proseware Ink Jet Wireless All-In-One Printer M400 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,129.00,123.84,59.32,USD,1
313500,1,2018-08-01,2018-08-02,Melissa Colton,Female,Canada,31,Online store,Proseware Ink Jet Wireless All-In-One Printer M400 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,129.00,114.81,59.32,CAD,1.3022
334115,0,2019-02-23,2019-02-23,Matthew White,Male,United States,55,Contoso Store Montana,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,160.00,152.00,73.58,USD,1
310801,2,2018-07-05,2018-07-08,Ronnie Smith,Male,United States,55,Online store,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",6,158.00,158.00,72.66,USD,1
293005,1,2018-01-08,2018-01-09,Marshall Stallman,Male,United States,70,Online store,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",1,237.00,213.30,108.99,USD,1
364402,1,2019-12-23,2019-12-30,Slaviša Radic,Male,United States,46,Online store,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",1,158.00,158.00,72.66,USD,1
316607,3,2018-09-01,2018-09-03,Norma Lizotte,Female,United States,68,Online store,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",1,158.00,137.46,72.66,USD,1
324301,3,2018-11-17,2018-11-17,Terra Doyle,Female,United States,55,Contoso Store Maine,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",1,158.00,158.00,72.66,USD,1
356905,0,2019-10-09,2019-10-09,Giorgio Toscani,Male,Italy,51,Contoso Store Enna,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",2,158.00,142.20,72.66,EUR,0.9107
314406,2,2018-08-10,2018-08-15,Tyler Edwards,Male,United Kingdom,56,Online store,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",6,158.00,158.00,72.66,GBP,0.7828
355602,2,2019-09-26,2019-09-26,Selami Nobel,Male,Netherlands,39,Contoso Store Groningen,Proseware Duplex Scanner M200 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",8,149.00,149.00,68.52,EUR,0.9142
350604,1,2019-08-07,2019-08-10,Øystein Fløysvik,Male,United States,45,Online store,Proseware Duplex Scanner M200 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,149.00,131.12,68.52,USD,1
323601,1,2018-11-10,2018-11-12,Cerys Perkins,Female,United Kingdom,71,Online store,Proseware High Speed Laser M2000 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,209.00,209.00,69.25,GBP,0.7673
303901,0,2018-04-27,2018-04-30,Anthony Clark,Male,United States,57,Online store,Proseware High Speed Laser M2000 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,209.00,183.92,69.25,USD,1
369806,2,2020-02-15,2020-02-15,Gertine de Bonte,Female,Netherlands,52,Contoso Store Groningen,Proseware High Speed Laser M2000 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",7,209.00,209.00,69.25,EUR,0.9223
363100,5,2019-12-10,2019-12-15,Jacob Ellis,Male,United Kingdom,75,Online store,Proseware High Speed Laser M2000 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,209.00,186.01,69.25,GBP,0.759
369808,0,2020-02-15,2020-02-15,Cora Scott,Female,Canada,32,Contoso Store New Brunswick,Proseware High Speed Laser M2000 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",7,209.00,194.37,69.25,CAD,1.3248
347104,0,2019-07-03,2019-07-04,Angela Black,Female,Canada,49,Online store,Proseware Laser Fax Printer M250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,118.00,118.00,54.26,CAD,1.31
333005,1,2019-02-12,2019-02-12,Austin Nickle,Male,Australia,55,Contoso Store Australian Capital Territory,Proseware Laser Fax Printer M250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",6,118.00,112.10,54.26,AUD,1.4099
370206,1,2020-02-19,2020-02-21,Georgia Black,Female,United Kingdom,68,Online store,Proseware Laser Fax Printer M250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,118.00,112.10,54.26,GBP,0.7699
281402,0,2017-09-14,2017-09-20,Violet Campbell,Female,United States,50,Online store,Proseware Laser Fax Printer M250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,177.00,161.07,81.39,USD,1
328217,1,2018-12-26,2018-12-26,Livia Fernandes,Female,United States,82,Contoso Store Hawaii,Proseware Laser Fax Printer M250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,118.00,102.66,54.26,USD,1
292012,0,2017-12-29,2018-01-02,Tom Gerber,Male,Germany,46,Online store,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",4,238.50,238.50,109.68,EUR,0.8338
340700,0,2019-04-30,2019-04-30,Katie Tyas,Female,Australia,46,Contoso Store Tasmania,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",10,159.00,143.10,73.12,AUD,1.4183
308000,0,2018-06-07,2018-06-09,Ian Martinsen,Male,Canada,58,Online store,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",2,159.00,141.51,73.12,CAD,1.2938
342800,1,2019-05-21,2019-05-21,Charlie Bray,Male,United Kingdom,73,Contoso Store Belfast,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",Black,Proseware,Computers,"Printers, Scanners & Fax",2,159.00,159.00,73.12,GBP,0.785
281200,1,2017-09-12,2017-09-12,Riley Hawkins,Male,United Kingdom,54,Contoso Store Blaenau Gwent,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,342.00,342.00,113.31,GBP,0.7532
304400,1,2018-05-02,2018-05-05,Louise Crête,Female,France,38,Online store,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,228.00,228.00,75.54,EUR,0.8328
370005,0,2020-02-17,2020-02-19,James Oneal,Male,United States,29,Online store,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",7,228.00,228.00,75.54,USD,1
333900,2,2019-02-21,2019-02-24,Paul Taylor,Male,United States,53,Online store,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,228.00,205.20,75.54,USD,1
366603,0,2020-01-14,2020-01-14,Matthew Dunavant,Male,United States,51,Contoso Store Hawaii,Proseware Slim-Design Fax Machine with Answering System X180 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",7,236.00,236.00,78.19,USD,1
306506,3,2018-05-23,2018-05-26,Albert John,Male,United States,52,Online store,Proseware Slim-Design Fax Machine with Answering System X180 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,236.00,217.12,78.19,USD,1
304301,1,2018-05-01,2018-05-03,Peter Faust,Male,Germany,52,Online store,Proseware Slim-Design Fax Machine with Answering System X180 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",7,236.00,210.04,78.19,EUR,0.8279
363905,2,2019-12-18,2019-12-18,Patricia Erdem,Female,Netherlands,60,Contoso Store Groningen,Proseware Slim-Design Fax Machine with Answering System X180 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,236.00,236.00,78.19,EUR,0.8997
305305,4,2018-05-11,2018-05-11,Patricia Laramie,Female,Canada,63,Contoso Store Northwest Territories,Proseware High-Performance Business-Class Laser Fax X200 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,248.00,213.28,82.17,CAD,1.2734
317801,2,2018-09-13,2018-09-13,Wolfgang König,Male,Germany,31,Contoso Store Berlin,Proseware High-Performance Business-Class Laser Fax X200 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,248.00,230.64,82.17,EUR,0.8606
327114,2,2018-12-15,2018-12-19,Mary Braun,Female,United States,41,Online store,Proseware High-Performance Business-Class Laser Fax X200 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,248.00,238.08,82.17,USD,1
272800,0,2017-06-20,2017-06-20,Karen Strong,Female,United States,33,Contoso Store Maine,Proseware High-Performance Business-Class Laser Fax X200 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",5,372.00,334.80,123.255,USD,1
280002,4,2017-08-31,2017-08-31,Barbara Gordon,Female,United States,61,Contoso Store Nevada,Proseware High-Performance Business-Class Laser Fax X200 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,372.00,327.36,123.255,USD,1
291420,1,2017-12-23,2017-12-25,Lester Gilliam,Male,United States,71,Online store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,343.50,343.50,113.805,USD,1
296705,0,2018-02-14,2018-02-14,Aaron Enos,Male,United States,32,Contoso Store Idaho,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,343.50,302.28,113.805,USD,1
354105,4,2019-09-11,2019-09-16,Aram van den Ham,Male,Netherlands,73,Online store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",5,229.00,208.39,75.87,EUR,0.9088
291700,1,2017-12-26,2017-12-26,Isabel Bailey,Female,United Kingdom,83,Contoso Store North Down,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",5,343.50,309.15,113.805,GBP,0.7472
363202,3,2019-12-11,2019-12-17,Richard Lafave,Male,Canada,29,Online store,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",5,229.00,201.52,75.87,CAD,1.3238
282003,0,2017-09-20,2017-09-21,Frida Folliero,Female,Italy,74,Online store,Proseware Photo Inkjet Printer E290 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,153.00,153.00,78.00,EUR,0.8328
318504,0,2018-09-20,2018-09-23,Donald Driscoll,Male,Canada,76,Online store,Proseware Photo Inkjet Printer E290 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,102.00,88.74,52.00,CAD,1.2893
272701,3,2017-06-19,2017-06-22,Ruby Vandorn,Female,Canada,30,Online store,Proseware Photo Inkjet Printer E290 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,153.00,153.00,78.00,CAD,1.324
329211,3,2019-01-05,2019-01-05,Victoria Carson,Female,Australia,30,Contoso Store Australian Capital Territory,Proseware Photo Inkjet Printer E290 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,102.00,88.74,52.00,AUD,1.4197
290506,2,2017-12-14,2017-12-14,Justin Hutchinson,Male,United States,71,Contoso Store Alaska,Proseware Photo Inkjet Printer E290 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",7,153.00,133.11,78.00,USD,1
350604,3,2019-08-07,2019-08-10,Øystein Fløysvik,Male,United States,45,Online store,Proseware Photo Inkjet Printer E290 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,102.00,89.76,52.00,USD,1
329216,0,2019-01-05,2019-01-05,Stephanie Brown,Female,United States,32,Contoso Store Nevada,Proseware Office Jet All-in-One Printer M500 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,163.00,163.00,74.96,USD,1
292412,4,2018-01-02,2018-01-02,Marie Werfel,Female,Germany,28,Contoso Store Brandenburg,Proseware Office Jet All-in-One Printer M500 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",8,244.50,212.715,112.44,EUR,0.8288
319804,0,2018-10-03,2018-10-07,Jerold Crawley,Male,United States,66,Online store,Proseware Office Jet All-in-One Printer M500 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,163.00,163.00,74.96,USD,1
306509,4,2018-05-23,2018-05-24,Scott Edwards,Male,United States,30,Online store,Proseware Office Jet All-in-One Printer M500 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,163.00,159.74,74.96,USD,1
317701,1,2018-09-12,2018-09-15,Kathy Hatcher,Female,United States,25,Online store,Proseware Office Jet All-in-One Printer M500 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,163.00,143.44,74.96,USD,1
325404,1,2018-11-28,2018-11-28,Tjebbe van Dun,Male,Netherlands,69,Contoso Store Groningen,Proseware Office Jet All-in-One Printer M500 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,163.00,153.22,74.96,EUR,0.8862
327900,1,2018-12-23,2018-12-23,Charlie Ashton,Male,United Kingdom,77,Contoso Store Dungannon and South Tyrone,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",6,190.00,190.00,87.37,GBP,0.7904
317601,0,2018-09-11,2018-09-11,David Santana,Male,United States,67,Contoso Store Iowa,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",5,190.00,171.00,87.37,USD,1
308709,1,2018-06-14,2018-06-18,Julio Howard,Male,United States,31,Online store,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,190.00,171.00,87.37,USD,1
298106,1,2018-02-28,2018-03-04,Sam Martin,Male,United States,68,Online store,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,285.00,253.65,131.055,USD,1
305406,0,2018-05-12,2018-05-15,Ana Richardson,Female,United States,55,Online store,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,190.00,171.00,87.37,USD,1
334504,2,2019-02-27,2019-03-02,Becky Torres,Female,United States,41,Online store,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,147.00,147.00,67.60,USD,1
365804,1,2020-01-06,2020-01-06,Kevin Loewe,Male,Germany,70,Contoso Store Berlin,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,147.00,133.77,67.60,EUR,0.8933
311705,6,2018-07-14,2018-07-14,Cassandra Turner,Female,United States,63,Contoso Store Oregon,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,147.00,126.42,67.60,USD,1
345004,0,2019-06-12,2019-06-12,Kyle Gothard,Male,United States,24,Contoso Store Wyoming,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,147.00,138.18,67.60,USD,1
289601,2,2017-12-05,2017-12-05,Peter Graham,Male,United States,37,Contoso Store Hawaii,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,220.50,202.86,101.40,USD,1
297414,0,2018-02-21,2018-02-21,Richard Hepworth,Male,United States,70,Contoso Store South Carolina,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,220.50,196.245,101.40,USD,1
347000,1,2019-07-02,2019-07-04,Hazel Grayson,Female,United States,54,Online store,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,147.00,130.83,67.60,USD,1
321000,0,2018-10-15,2018-10-20,Lola Read,Female,United Kingdom,58,Online store,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,147.00,139.65,67.60,GBP,0.7603
364213,1,2019-12-21,2019-12-21,Moore Bourassa,Male,France,36,Contoso Store Franche-Comté,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,147.00,147.00,67.60,EUR,0.9011
351503,1,2019-08-16,2019-08-16,Judith Hellinga,Female,Netherlands,27,Contoso Store Groningen,Proseware Photo smart All-in-One Printer M380 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,147.00,147.00,67.60,EUR,0.9029
294800,0,2018-01-26,2018-01-26,Jacquelyn Miller,Female,Canada,26,Contoso Store Newfoundland and Labrador,Proseware Wireless Photo All-in-One Printer M390 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",2,282.00,265.08,129.675,CAD,1.2323
287201,0,2017-11-11,2017-11-11,Christopher Seigler,Male,Canada,60,Contoso Store Nunavut,Proseware Wireless Photo All-in-One Printer M390 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,282.00,256.62,129.675,CAD,1.267
333906,3,2019-02-21,2019-02-24,Jay Murillo,Male,United States,20,Online store,Proseware Wireless Photo All-in-One Printer M390 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",4,188.00,169.20,86.45,USD,1
280800,2,2017-09-08,2017-09-10,Torsten Frey,Male,Germany,64,Online store,Proseware Wireless Photo All-in-One Printer M390 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,282.00,282.00,129.675,EUR,0.8292
334510,1,2019-02-27,2019-03-01,Courtney Owens,Female,United Kingdom,62,Online store,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,196.00,196.00,90.13,GBP,0.7509
271102,0,2017-06-03,2017-06-03,Monika Loewe,Female,Germany,37,Contoso Store Freistaat Thüringen,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,294.00,294.00,135.195,EUR,0.8915
370900,2,2020-02-26,2020-02-28,Ryan Gallo,Male,United States,65,Online store,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,196.00,196.00,90.13,USD,1
297908,3,2018-02-26,2018-03-02,James Forsythe,Male,United States,40,Online store,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",1,294.00,255.78,135.195,USD,1
281304,2,2017-09-13,2017-09-13,Kate Shaw,Female,United Kingdom,62,Contoso Store Ayrshire,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Black,Proseware,Computers,"Printers, Scanners & Fax",3,294.00,267.54,135.195,GBP,0.7533
287701,0,2017-11-16,2017-11-17,Orane Gervais,Female,France,57,Online store,Proseware Photo Inkjet Printer M100 Grey,Grey,Proseware,Computers,"Printers, Scanners & Fax",4,238.50,214.65,109.68,EUR,0.8495
